date,strategy,leg,ticker,action,qty,price,pnl,side
2020-11-19,longbyungi,LONG,SOXL,STOP_BUY,1065887.842947973,23.59362450825691,0.0,
2020-11-20,longbyungi,LONG,SOXL,MOO_SELL,1065887.842947973,24.358481170654297,797362.3697767183,
2020-11-20,longbyungi,LONG,SOXL,STOP_BUY,1048352.0914595004,24.74859461471557,0.0,
2020-11-23,longbyungi,LONG,SOXL,MOO_SELL,1048352.0914595004,24.42178301525116,-360655.37769091874,
2020-11-23,longbyungi,LONG,SOXL,STOP_BUY,1031104.8342833517,24.81291027049541,0.0,
2020-11-24,longbyungi,LONG,SOXL,MOO_SELL,1031104.8342833517,25.520566158294677,711502.7251136899,
2020-11-25,longbyungi,LONG,SOXL,STOP_BUY,1020804.5147375275,25.76004037912845,0.0,
2020-11-27,longbyungi,LONG,SOXL,MOO_SELL,1020804.5147375275,25.708471883773804,-71030.10426592454,
2020-11-27,longbyungi,LONG,SOXL,STOP_BUY,1004010.4642122493,26.120206114568706,0.0,
2020-11-30,longbyungi,LONG,SOXL,MOO_SELL,1004010.4642122493,26.22288206100464,84694.17175446078,
2020-11-30,longbyungi,LONG,SOXL,STOP_BUY,987492.7056987849,26.642854831981655,0.0,
2020-12-01,longbyungi,LONG,SOXL,MOO_SELL,987492.7056987849,27.732127289772034,1056855.392210383,
2020-12-01,longbyungi,LONG,SOXL,STOP_BUY,971246.6937019503,28.176271389412875,0.0,
2020-12-02,longbyungi,LONG,SOXL,MOO_SELL,971246.6937019503,28.20455674362183,8306.164236295968,
2020-12-02,longbyungi,LONG,SOXL,STOP_BUY,955267.9575080434,28.65626704084396,0.0,
2020-12-03,longbyungi,LONG,SOXL,MOO_SELL,955267.9575080434,29.2167171125412,516030.5226969756,
2020-12-03,longbyungi,LONG,SOXL,STOP_BUY,939552.0999545584,29.684637671999926,0.0,
2020-12-04,longbyungi,LONG,SOXL,MOO_SELL,939552.0999545584,29.220714822769168,-455250.313883923,
2020-12-04,longbyungi,LONG,SOXL,STOP_BUY,924094.7962201355,29.688699407587045,0.0,
2020-12-07,longbyungi,LONG,SOXL,MOO_SELL,924094.7962201355,31.72013206100464,1857374.6903341338,
2020-12-08,longbyungi,LONG,SOXL,STOP_BUY,917137.6400849832,31.9383876372385,0.0,
2020-12-09,longbyungi,LONG,SOXL,MOO_SELL,917137.6400849832,31.590863231658936,-339120.48673157394,
2020-12-09,longbyungi,LONG,SOXL,STOP,902049.094096154,29.51429785976597,-2349001.6668083556,
2020-12-10,longbyungi,LONG,SOXL,STOP_BUY,915389.3324783677,29.063825502247806,0.0,
2020-12-11,longbyungi,LONG,SOXL,MOO_SELL,915389.3324783677,28.399127225875855,-626868.0523866527,
2020-12-11,longbyungi,LONG,SOXL,STOP_BUY,900329.5492603289,28.853953668165204,0.0,
2020-12-14,longbyungi,LONG,SOXL,MOO_SELL,900329.5492603289,28.974172201156616,90013.7679464221,
2020-12-14,longbyungi,LONG,SOXL,STOP_BUY,885517.5262712195,29.4382082807064,0.0,
2020-12-15,longbyungi,LONG,SOXL,MOO_SELL,885517.5262712195,30.266193256378177,714690.9545617886,
