date,equity,cash,regime,active
2020-01-31,204064.17577086174,204064.17577086174,BULL,longbyungi
2020-02-03,205186.45364576334,61219.252731258544,BEAR,yangbyungi
2020-02-04,216057.4908596822,0.0,BULL,longbyungi
2020-02-05,226413.64667098128,0.0,BULL,longbyungi
2020-02-06,226927.6888764265,226927.6888764265,BULL,longbyungi
2020-02-07,226927.6888764265,226927.6888764265,BULL,longbyungi
2020-02-10,239059.93694611307,2.9103830456733704e-11,BULL,longbyungi
2020-02-11,249239.51966395494,2.9103830456733704e-11,BULL,longbyungi
2020-02-12,255910.73222804524,2.9103830456733704e-11,BULL,longbyungi
2020-02-13,252256.45613459905,0.0,BULL,longbyungi
2020-02-14,257699.80740171522,257699.80740171522,BULL,longbyungi
2020-02-18,256628.25216628108,-2.9103830456733704e-11,BULL,longbyungi
2020-02-19,272015.98925178713,5.820766091346741e-11,BULL,longbyungi
2020-02-20,268466.51251975086,268466.51251975086,BULL,longbyungi
2020-02-21,268466.51251975086,268466.51251975086,BULL,longbyungi
2020-02-24,263926.7981599797,0.0,BULL,longbyungi
2020-02-25,283251.506652482,164992.8388492483,BEAR,yangbyungi
2020-02-26,273602.79453059833,131297.51261200805,BEAR,yangbyungi
2020-02-27,260102.95285784762,260102.95285784762,BEAR,yangbyungi
2020-02-28,260102.95285784762,260102.95285784762,BEAR,yangbyungi
2020-03-02,260102.95285784762,260102.95285784762,BEAR,yangbyungi
2020-03-03,248523.36681346447,54391.711354296,BEAR,yangbyungi
2020-03-04,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-05,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-06,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-09,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-10,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-11,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-12,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-13,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-16,245954.82765546738,245954.82765546738,BEAR,yangbyungi
2020-03-17,256034.0137780361,122977.41382773369,BEAR,yangbyungi
2020-03-18,227577.04816566227,227577.04816566227,BEAR,yangbyungi
2020-03-19,237669.2528835429,113788.52408283115,BEAR,yangbyungi
2020-03-20,252396.4987500753,252396.4987500753,BEAR,yangbyungi
2020-03-23,252396.4987500753,252396.4987500753,BEAR,yangbyungi
2020-03-24,252396.4987500753,252396.4987500753,BEAR,yangbyungi
2020-03-25,243150.05182953243,79682.5206649708,BEAR,yangbyungi
2020-03-26,244536.39918200602,244536.39918200602,BEAR,yangbyungi
2020-03-27,244536.39918200602,244536.39918200602,BEAR,yangbyungi
2020-03-30,250637.55450461444,122268.19959100301,BEAR,yangbyungi
2020-03-31,240676.15039099273,53862.98331713819,BEAR,yangbyungi
2020-04-01,241330.5242518799,241330.5242518799,BEAR,yangbyungi
2020-04-02,253071.91937197262,120665.26212593996,BEAR,yangbyungi
2020-04-03,241921.72120238974,79427.01880348941,BEAR,yangbyungi
2020-04-06,243800.5087242642,243800.5087242642,BEAR,yangbyungi
2020-04-07,243800.5087242642,243800.5087242642,BEAR,yangbyungi
2020-04-08,243800.5087242642,243800.5087242642,BEAR,yangbyungi
2020-04-09,233978.93141792307,51257.21793957718,BEAR,yangbyungi
2020-04-13,237053.3151397404,116947.5856689242,BEAR,yangbyungi
2020-04-14,245347.76623555366,245347.76623555366,BEAR,yangbyungi
2020-04-15,245347.76623555366,245347.76623555366,BEAR,yangbyungi
2020-04-16,246244.87318116333,122673.88311777683,BEAR,yangbyungi
2020-04-17,253673.44795972778,253673.44795972778,BEAR,yangbyungi
2020-04-20,247806.4926540202,138030.33492061196,BEAR,yangbyungi
2020-04-21,226174.7315005954,129322.84633068397,BEAR,yangbyungi
2020-04-22,234655.43620488985,234655.43620488985,BEAR,yangbyungi
2020-04-23,228220.55056882865,127430.35499668612,BEAR,yangbyungi
2020-04-24,234428.549895169,91401.33688005051,BEAR,yangbyungi
2020-04-27,237797.94367651088,131430.29291833966,BEAR,yangbyungi
2020-04-28,243370.3301771715,243370.3301771715,BEAR,yangbyungi
2020-04-29,243370.3301771715,243370.3301771715,BEAR,yangbyungi
2020-04-30,245552.89226120905,146022.19810630288,BEAR,yangbyungi
2020-05-01,252807.11246424617,252807.11246424617,BEAR,yangbyungi
2020-05-04,258848.15406696143,101122.84498569847,BEAR,yangbyungi
2020-05-05,267737.46101058356,267737.46101058356,BEAR,yangbyungi
2020-05-06,265412.1309600231,146649.03908204206,BEAR,yangbyungi
2020-05-07,271542.00733175944,271542.00733175944,BEAR,yangbyungi
2020-05-08,277811.90208945284,108616.80293270378,BEAR,yangbyungi
2020-05-11,276185.71500330954,0.0,NEUTRAL,longbyungi
2020-05-12,281764.69787712756,281764.69787712756,NEUTRAL,longbyungi
2020-05-13,283539.27816786664,169058.8187262765,BEAR,yangbyungi
2020-05-14,301239.53396160563,114412.36372863172,BEAR,yangbyungi
2020-05-15,282631.39718119934,282631.39718119934,BEAR,yangbyungi
2020-05-18,282631.39718119934,282631.39718119934,BEAR,yangbyungi
2020-05-19,276279.6609393858,-5.820766091346741e-11,NEUTRAL,longbyungi
2020-05-20,292829.90946971445,292829.90946971445,BEAR,yangbyungi
2020-05-21,292829.90946971445,292829.90946971445,NEUTRAL,longbyungi
2020-05-22,292829.90946971445,292829.90946971445,NEUTRAL,longbyungi
2020-05-26,292829.90946971445,292829.90946971445,BULL,longbyungi
2020-05-27,269080.39273109153,269080.39273109153,BULL,longbyungi
2020-05-28,251582.02405770987,0.0,BULL,longbyungi
2020-05-29,266239.2532299837,0.0,NEUTRAL,longbyungi
2020-06-01,258613.72063739225,0.0,BULL,longbyungi
2020-06-02,270736.98944026546,0.0,BULL,longbyungi
2020-06-03,289623.7305095298,0.0,BULL,longbyungi
2020-06-04,292360.2851710722,0.0,BULL,longbyungi
2020-06-05,308491.8255375597,-5.820766091346741e-11,BULL,longbyungi
2020-06-08,316014.44629591313,316014.44629591313,BULL,longbyungi
2020-06-09,322707.70651196386,-5.820766091346741e-11,BULL,longbyungi
2020-06-10,320323.49207250343,-5.820766091346741e-11,BULL,longbyungi
2020-06-11,295555.70147315034,295555.70147315034,BULL,longbyungi
2020-06-12,295555.70147315034,295555.70147315034,BEAR,yangbyungi
2020-06-15,295555.70147315034,295555.70147315034,BEAR,yangbyungi
2020-06-16,295555.70147315034,295555.70147315034,BEAR,yangbyungi
2020-06-17,293540.33739695686,139852.46523170735,BEAR,yangbyungi
2020-06-18,289345.622116556,0.0,BULL,longbyungi
2020-06-19,299069.21860878094,299069.21860878094,BULL,longbyungi
2020-06-22,300775.92396931007,0.0,BULL,longbyungi
2020-06-23,298263.1464773861,0.0,BULL,longbyungi
2020-06-24,268724.84888577095,268724.84888577095,BULL,longbyungi
2020-06-25,270560.4833895102,80617.45466573129,BEAR,yangbyungi
2020-06-26,251119.7204095041,-5.820766091346741e-11,NEUTRAL,longbyungi
2020-06-29,254270.54287425915,75432.84692195314,BEAR,yangbyungi
2020-06-30,265455.45308206626,76866.58895706738,BEAR,yangbyungi
2020-07-01,265415.33054424066,265415.33054424066,BULL,longbyungi
2020-07-02,260075.07026881314,0.0,BULL,longbyungi
2020-07-06,276309.31305545673,5.820766091346741e-11,BULL,longbyungi
2020-07-07,261716.14821148434,0.0,BULL,longbyungi
2020-07-08,268059.8244322486,0.0,BULL,longbyungi
2020-07-09,274136.926598671,5.820766091346741e-11,BULL,longbyungi
2020-07-10,274436.97030533454,274436.97030533454,BULL,longbyungi
2020-07-13,252179.1844399273,252179.1844399273,BULL,longbyungi
2020-07-14,265792.74324972613,-2.9103830456733704e-11,BULL,longbyungi
2020-07-15,271064.5145364766,271064.5145364766,BULL,longbyungi
2020-07-16,272248.20398364845,5.820766091346741e-11,BULL,longbyungi
2020-07-17,277002.1063858863,277002.1063858863,BULL,longbyungi
2020-07-20,288123.5035152116,0.0,BULL,longbyungi
2020-07-21,292862.31151307066,292862.31151307066,BULL,longbyungi
2020-07-22,289056.2099384432,0.0,BULL,longbyungi
2020-07-23,265022.79550157534,265022.79550157534,BULL,longbyungi
2020-07-24,262338.3783444939,0.0,BULL,longbyungi
2020-07-27,282463.54431551317,0.0,BULL,longbyungi
2020-07-28,277287.4648382733,277287.4648382733,BULL,longbyungi
2020-07-29,281907.1990005503,0.0,BULL,longbyungi
2020-07-30,293498.3461630952,5.820766091346741e-11,BULL,longbyungi
2020-07-31,295425.3869546651,295425.3869546651,BULL,longbyungi
2020-08-03,302313.2267413578,0.0,BULL,longbyungi
2020-08-04,310113.37947594,0.0,BULL,longbyungi
2020-08-05,308884.2637076797,308884.2637076797,BULL,longbyungi
2020-08-06,308884.2637076797,308884.2637076797,BULL,longbyungi
2020-08-07,295841.76969892986,0.0,BULL,longbyungi
2020-08-10,297348.3545421887,297348.3545421887,BULL,longbyungi
2020-08-11,283810.9367803934,0.0,BULL,longbyungi
2020-08-12,307257.5015615735,0.0,BULL,longbyungi
2020-08-13,307128.28080069844,307128.28080069844,BULL,longbyungi
2020-08-14,298701.4964224836,0.0,BULL,longbyungi
2020-08-17,304905.5447016605,0.0,BULL,longbyungi
2020-08-18,308214.53189990023,308214.53189990023,BULL,longbyungi
2020-08-19,308214.53189990023,308214.53189990023,BULL,longbyungi
2020-08-20,304540.92865279195,-5.820766091346741e-11,BULL,longbyungi
2020-08-21,306129.12387697096,0.0,BULL,longbyungi
2020-08-24,315136.20259143325,315136.20259143325,BULL,longbyungi
2020-08-25,319626.49575163616,0.0,BULL,longbyungi
2020-08-26,321485.3100564937,321485.3100564937,BULL,longbyungi
2020-08-27,321485.3100564937,321485.3100564937,BULL,longbyungi
2020-08-28,332308.3630978106,0.0,BULL,longbyungi
2020-08-31,325926.13318456616,0.0,BULL,longbyungi
2020-09-01,338614.5456676123,0.0,BULL,longbyungi
2020-09-02,362920.1793994664,0.0,BULL,longbyungi
2020-09-03,346241.4253127266,346241.4253127266,BULL,longbyungi
2020-09-04,318160.05022040626,318160.05022040626,BULL,longbyungi
2020-09-08,318160.05022040626,318160.05022040626,BEAR,yangbyungi
2020-09-09,318160.05022040626,318160.05022040626,BEAR,yangbyungi
2020-09-10,318160.05022040626,318160.05022040626,NEUTRAL,longbyungi
2020-09-11,305439.9150257745,0.0,NEUTRAL,longbyungi
2020-09-14,323835.95903313125,323835.95903313125,BEAR,yangbyungi
2020-09-15,323344.2539897686,0.0,NEUTRAL,longbyungi
2020-09-16,327144.31856230495,327144.31856230495,BULL,longbyungi
2020-09-17,345398.18315105105,0.0,NEUTRAL,longbyungi
2020-09-18,349365.94873140974,349365.94873140974,BULL,longbyungi
2020-09-21,363785.0650271835,0.0,NEUTRAL,longbyungi
2020-09-22,371903.3219426136,371903.3219426136,NEUTRAL,longbyungi
2020-09-23,341740.6784284303,341740.6784284303,NEUTRAL,longbyungi
2020-09-24,348868.70204526634,136696.27137137213,BEAR,yangbyungi
2020-09-25,354313.9222927096,139933.2229601296,BEAR,yangbyungi
2020-09-28,371623.95160181,0.0,NEUTRAL,longbyungi
2020-09-29,368556.4882149649,5.820766091346741e-11,BULL,longbyungi
2020-09-30,362980.5177639674,0.0,BULL,longbyungi
2020-10-01,379174.72869325796,5.820766091346741e-11,BULL,longbyungi
2020-10-02,339693.9126952685,0.0,BULL,longbyungi
2020-10-05,366719.2838009239,0.0,BULL,longbyungi
2020-10-06,354528.21188667335,0.0,BULL,longbyungi
2020-10-07,369728.71917480574,0.0,BULL,longbyungi
2020-10-08,379104.7192079425,379104.7192079425,BULL,longbyungi
2020-10-09,379212.2513372562,5.820766091346741e-11,BULL,longbyungi
2020-10-12,389169.0474425228,0.0,BULL,longbyungi
2020-10-13,382309.6892066611,5.820766091346741e-11,BULL,longbyungi
2020-10-14,384471.2282950097,384471.2282950097,BULL,longbyungi
2020-10-15,395657.38751831313,5.820766091346741e-11,BULL,longbyungi
2020-10-16,405099.12268786744,405099.12268786744,BULL,longbyungi
2020-10-19,383663.33840594505,-5.820766091346741e-11,BULL,longbyungi
2020-10-20,388772.7925989055,388772.7925989055,BULL,longbyungi
2020-10-21,388772.7925989055,388772.7925989055,BULL,longbyungi
2020-10-22,388772.7925989055,388772.7925989055,BULL,longbyungi
2020-10-23,388772.7925989055,388772.7925989055,BULL,longbyungi
2020-10-26,388772.7925989055,388772.7925989055,BULL,longbyungi
2020-10-27,388772.7925989055,388772.7925989055,BEAR,yangbyungi
2020-10-28,388772.7925989055,388772.7925989055,BEAR,yangbyungi
2020-10-29,403933.61138383846,116631.83777967171,BEAR,yangbyungi
2020-10-30,385451.4824459763,185111.77532203635,BEAR,yangbyungi
2020-11-02,384385.22471922927,213617.54668623515,BEAR,yangbyungi
2020-11-03,392422.1402866868,155595.43787811734,BEAR,yangbyungi
2020-11-04,416782.6970395314,0.0,NEUTRAL,longbyungi
2020-11-05,463987.3485395004,5.820766091346741e-11,BULL,longbyungi
2020-11-06,479828.6331458662,5.820766091346741e-11,BULL,longbyungi
2020-11-09,468091.35133831593,468091.35133831593,BULL,longbyungi
2020-11-10,468091.35133831593,468091.35133831593,BULL,longbyungi
2020-11-11,488032.8804631872,-5.820766091346741e-11,BULL,longbyungi
2020-11-12,488444.9284303698,488444.9284303698,BULL,longbyungi
2020-11-13,482402.09405628784,0.0,BULL,longbyungi
2020-11-16,509457.2464648937,-5.820766091346741e-11,BULL,longbyungi
2020-11-17,503700.10293642094,503700.10293642094,BULL,longbyungi
2020-11-18,483244.6570913562,0.0,BULL,longbyungi
2020-11-19,497355.31983462936,0.0,BULL,longbyungi
2020-11-20,481231.735810896,0.0,BULL,longbyungi
2020-11-23,494734.4548930876,-5.820766091346741e-11,BULL,longbyungi
2020-11-24,503182.12467231805,503182.12467231805,BULL,longbyungi
2020-11-25,492382.8044952616,0.0,BULL,longbyungi
2020-11-27,500952.48026841943,0.0,BULL,longbyungi
2020-11-30,511235.1271968887,5.820766091346741e-11,BULL,longbyungi
2020-12-01,529503.3261486818,0.0,BULL,longbyungi
2020-12-02,524751.1738628783,0.0,BULL,longbyungi
2020-12-03,516896.9146698591,0.0,BULL,longbyungi
2020-12-04,550710.9900392701,1.1641532182693481e-10,BULL,longbyungi
2020-12-07,560510.287859006,560510.287859006,BULL,longbyungi
2020-12-08,560693.3204016081,0.0,BULL,longbyungi
2020-12-09,509090.16540676175,509090.16540676175,BULL,longbyungi
2020-12-10,510771.17928121507,-5.820766091346741e-11,BULL,longbyungi
2020-12-11,485031.1987175152,0.0,BULL,longbyungi
2020-12-14,495017.94255422184,5.820766091346741e-11,BULL,longbyungi
2020-12-15,512491.93914762686,512491.93914762686,BULL,longbyungi
2020-12-16,512491.93914762686,512491.93914762686,BULL,longbyungi
2020-12-17,512491.93914762686,512491.93914762686,BULL,longbyungi
2020-12-18,512491.93914762686,512491.93914762686,BULL,longbyungi
2020-12-21,513987.56934035546,-5.820766091346741e-11,BULL,longbyungi
2020-12-22,516239.0967737424,516239.0967737424,BULL,longbyungi
2020-12-23,516239.0967737424,516239.0967737424,BULL,longbyungi
2020-12-24,516668.8000495481,0.0,BULL,longbyungi
2020-12-28,533081.0943099039,533081.0943099039,BULL,longbyungi
2020-12-29,533081.0943099039,533081.0943099039,BULL,longbyungi
2020-12-30,544198.8948582279,0.0,BULL,longbyungi
2020-12-31,543795.3343683326,543795.3343683326,BULL,longbyungi
2021-01-04,518357.2635612976,0.0,BULL,longbyungi
2021-01-05,539363.6498576633,5.820766091346741e-11,BULL,longbyungi
2021-01-06,526587.9745024778,5.820766091346741e-11,BULL,longbyungi
2021-01-07,575001.3694146696,0.0,BULL,longbyungi
2021-01-08,602641.1393568983,602641.1393568983,BULL,longbyungi
2021-01-11,629278.42525611,-1.1641532182693481e-10,BULL,longbyungi
2021-01-12,631085.057135664,1.1641532182693481e-10,BULL,longbyungi
2021-01-13,643920.419684264,643920.419684264,BULL,longbyungi
2021-01-14,652720.8393878036,0.0,BULL,longbyungi
2021-01-15,649022.6956685984,649022.6956685984,BULL,longbyungi
2021-01-19,673693.7974377776,-1.1641532182693481e-10,BULL,longbyungi
2021-01-20,697299.7795847441,697299.7795847441,BULL,longbyungi
2021-01-21,698880.1148768367,0.0,BULL,longbyungi
2021-01-22,679539.4980551369,679539.4980551369,BULL,longbyungi
2021-01-25,679539.4980551369,679539.4980551369,BULL,longbyungi
2021-01-26,679539.4980551369,679539.4980551369,BULL,longbyungi
2021-01-27,679539.4980551369,679539.4980551369,BULL,longbyungi
2021-01-28,679539.4980551369,679539.4980551369,BEAR,yangbyungi
2021-01-29,679145.6331443663,475535.924255689,BEAR,yangbyungi
2021-02-01,669241.305084713,669241.305084713,BEAR,yangbyungi
2021-02-02,669241.305084713,669241.305084713,BEAR,yangbyungi
2021-02-03,669241.305084713,669241.305084713,BULL,longbyungi
2021-02-04,680571.3406152175,0.0,BULL,longbyungi
2021-02-05,694400.2803880174,694400.2803880174,BULL,longbyungi
2021-02-08,732313.0017183671,0.0,BULL,longbyungi
2021-02-09,711088.4153360515,0.0,BULL,longbyungi
2021-02-10,706003.1514713735,0.0,BULL,longbyungi
2021-02-11,766749.4067088771,0.0,BULL,longbyungi
2021-02-12,781581.095148257,0.0,BULL,longbyungi
2021-02-16,807611.6949664674,807611.6949664674,BULL,longbyungi
2021-02-17,807611.6949664674,807611.6949664674,BULL,longbyungi
2021-02-18,804080.249514447,1.1641532182693481e-10,BULL,longbyungi
2021-02-19,848533.9472888563,1.1641532182693481e-10,BULL,longbyungi
2021-02-22,748512.9995993527,748512.9995993527,BULL,longbyungi
2021-02-23,687806.0108725053,687806.0108725053,BULL,longbyungi
2021-02-24,759785.6049435675,0.0,BULL,longbyungi
2021-02-25,670813.3363033576,670813.3363033576,BULL,longbyungi
2021-02-26,673692.5635324682,1.1641532182693481e-10,NEUTRAL,longbyungi
2021-03-01,728463.7689944197,0.0,NEUTRAL,longbyungi
2021-03-02,734377.8256054631,734377.8256054631,NEUTRAL,longbyungi
2021-03-03,734377.8256054631,734377.8256054631,NEUTRAL,longbyungi
2021-03-04,755876.4597353914,440626.69536327786,BEAR,yangbyungi
2021-03-05,732268.6325232958,732268.6325232958,BEAR,yangbyungi
2021-03-08,759124.1295085163,439361.1795139775,BEAR,yangbyungi
2021-03-09,726799.8710022157,726799.8710022157,BEAR,yangbyungi
2021-03-10,726799.8710022157,726799.8710022157,BEAR,yangbyungi
2021-03-11,726799.8710022157,726799.8710022157,BEAR,yangbyungi
2021-03-12,735250.9741502518,0.0,NEUTRAL,longbyungi
2021-03-15,769677.3482269193,-1.1641532182693481e-10,NEUTRAL,longbyungi
2021-03-16,787022.9602182736,0.0,NEUTRAL,longbyungi
2021-03-17,804217.4604816205,0.0,NEUTRAL,longbyungi
2021-03-18,768815.994302552,768815.994302552,NEUTRAL,longbyungi
2021-03-19,773277.7185418408,0.0,NEUTRAL,longbyungi
2021-03-22,809800.5524111141,0.0,NEUTRAL,longbyungi
2021-03-23,817203.4639357891,817203.4639357891,NEUTRAL,longbyungi
2021-03-24,827200.1475846109,490322.0783614734,BEAR,yangbyungi
2021-03-25,843985.2945911642,843985.2945911642,BEAR,yangbyungi
2021-03-26,954376.2890895752,0.0,NEUTRAL,longbyungi
2021-03-29,920422.0105506158,920422.0105506158,NEUTRAL,longbyungi
2021-03-30,916368.923357711,0.0,NEUTRAL,longbyungi
2021-03-31,969549.6954645597,0.0,NEUTRAL,longbyungi
2021-04-01,1058417.4099897705,-1.1641532182693481e-10,NEUTRAL,longbyungi
2021-04-05,1104579.23572808,0.0,BULL,longbyungi
2021-04-06,1047296.3178623461,0.0,BULL,longbyungi
2021-04-07,1061120.6484048695,1061120.6484048695,BULL,longbyungi
2021-04-08,1061120.6484048695,1061120.6484048695,BULL,longbyungi
2021-04-09,1060041.6738306528,0.0,BULL,longbyungi
2021-04-12,1041044.0330715098,1041044.0330715098,BULL,longbyungi
2021-04-13,1041044.0330715098,1041044.0330715098,BULL,longbyungi
2021-04-14,997711.6673830239,0.0,BULL,longbyungi
2021-04-15,1033608.0587240409,0.0,BULL,longbyungi
2021-04-16,1033679.8957068005,1033679.8957068005,BULL,longbyungi
2021-04-19,1033679.8957068005,1033679.8957068005,BULL,longbyungi
2021-04-20,1033679.8957068005,1033679.8957068005,BULL,longbyungi
2021-04-21,1093190.1875962848,0.0,NEUTRAL,longbyungi
2021-04-22,1082075.6357061185,1082075.6357061185,BULL,longbyungi
2021-04-23,1116047.2352430124,0.0,NEUTRAL,longbyungi
2021-04-26,1154005.8479857238,0.0,BULL,longbyungi
2021-04-27,1168595.4836300276,1168595.4836300276,BULL,longbyungi
2021-04-28,1168595.4836300276,1168595.4836300276,BULL,longbyungi
2021-04-29,1168595.4836300276,1168595.4836300276,BULL,longbyungi
2021-04-30,1106853.4547544154,0.0,BULL,longbyungi
2021-05-03,1130488.6533661876,1130488.6533661876,NEUTRAL,longbyungi
2021-05-04,1109458.159914632,786015.7166248502,BEAR,yangbyungi
2021-05-05,1073908.982716022,515244.7916557718,BEAR,yangbyungi
2021-05-06,1081924.7661472028,320333.89327601076,BEAR,yangbyungi
2021-05-07,1101654.3413317115,523946.8021076992,BEAR,yangbyungi
2021-05-10,1086627.4690236258,1086627.4690236258,BULL,longbyungi
2021-05-11,1086627.4690236258,1086627.4690236258,BEAR,yangbyungi
2021-05-12,1086627.4690236258,1086627.4690236258,BEAR,yangbyungi
2021-05-13,1069520.7026335893,511752.8549234182,BEAR,yangbyungi
2021-05-14,1114669.462389466,327326.2913117991,BEAR,yangbyungi
2021-05-17,1090594.7538173199,1090594.7538173199,BEAR,yangbyungi
2021-05-18,1090594.7538173199,1090594.7538173199,NEUTRAL,longbyungi
2021-05-19,1090594.7538173199,1090594.7538173199,BEAR,yangbyungi
2021-05-20,1135520.1987539744,-2.3283064365386963e-10,NEUTRAL,longbyungi
2021-05-21,1156172.0146420954,1156172.0146420954,NEUTRAL,longbyungi
2021-05-24,1187870.1105100203,-2.3283064365386963e-10,NEUTRAL,longbyungi
2021-05-25,1212852.7491540064,1212852.7491540064,NEUTRAL,longbyungi
2021-05-26,1198750.1003133461,0.0,NEUTRAL,longbyungi
2021-05-27,1200592.2655879688,0.0,BULL,longbyungi
2021-05-28,1209534.812878324,0.0,BULL,longbyungi
2021-06-01,1176138.1818844995,-2.3283064365386963e-10,BULL,longbyungi
2021-06-02,1182434.6400161786,0.0,NEUTRAL,longbyungi
2021-06-03,1140431.0337372837,1140431.0337372837,BULL,longbyungi
2021-06-04,1171560.8103957532,0.0,NEUTRAL,longbyungi
2021-06-07,1156426.4067378957,1156426.4067378957,BULL,longbyungi
2021-06-08,1156426.4067378957,1156426.4067378957,BULL,longbyungi
2021-06-09,1156426.4067378957,1156426.4067378957,BULL,longbyungi
2021-06-10,1175711.907031893,0.0,BULL,longbyungi
2021-06-11,1175013.6069326517,1175013.6069326517,BULL,longbyungi
2021-06-14,1196179.731480527,2.3283064365386963e-10,BULL,longbyungi
2021-06-15,1144208.915576622,0.0,BULL,longbyungi
2021-06-16,1156085.1222175283,1156085.1222175283,BULL,longbyungi
2021-06-17,1185683.5626049314,0.0,NEUTRAL,longbyungi
2021-06-18,1154699.0112869863,1154699.0112869863,BULL,longbyungi
2021-06-21,1153922.4678981248,2.3283064365386963e-10,NEUTRAL,longbyungi
2021-06-22,1149229.3115748412,0.0,BULL,longbyungi
2021-06-23,1143499.8017040913,0.0,BULL,longbyungi
2021-06-24,1183153.7246919486,-2.3283064365386963e-10,BULL,longbyungi
2021-06-25,1184738.0516790976,1184738.0516790976,BULL,longbyungi
2021-06-28,1226657.7082416925,0.0,BULL,longbyungi
2021-06-29,1233840.3424411071,2.3283064365386963e-10,BULL,longbyungi
2021-06-30,1225335.3793481272,1225335.3793481272,BULL,longbyungi
2021-07-01,1225335.3793481272,1225335.3793481272,BULL,longbyungi
2021-07-02,1225335.3793481272,1225335.3793481272,BULL,longbyungi
2021-07-06,1225335.3793481272,1225335.3793481272,BULL,longbyungi
2021-07-07,1225335.3793481272,1225335.3793481272,BULL,longbyungi
2021-07-08,1244687.2851834646,-2.3283064365386963e-10,BULL,longbyungi
2021-07-09,1285451.2910221375,-2.3283064365386963e-10,BULL,longbyungi
2021-07-12,1311521.7862178476,0.0,BULL,longbyungi
2021-07-13,1292866.5216344185,1292866.5216344185,BULL,longbyungi
2021-07-14,1232340.5660756172,0.0,BULL,longbyungi
2021-07-15,1220487.3813285367,1220487.3813285367,BULL,longbyungi
2021-07-16,1220487.3813285367,1220487.3813285367,BULL,longbyungi
2021-07-19,1257047.7974758686,0.0,NEUTRAL,longbyungi
2021-07-20,1286707.805376858,0.0,NEUTRAL,longbyungi
2021-07-21,1381398.3367779653,-2.3283064365386963e-10,NEUTRAL,longbyungi
2021-07-22,1322635.5206449376,0.0,BULL,longbyungi
2021-07-23,1339352.216218323,1339352.216218323,BULL,longbyungi
2021-07-26,1346704.0603591444,-2.3283064365386963e-10,BULL,longbyungi
2021-07-27,1324459.0963629489,1324459.0963629489,BULL,longbyungi
2021-07-28,1357854.1037843386,0.0,NEUTRAL,longbyungi
2021-07-29,1409133.7253508766,0.0,NEUTRAL,longbyungi
2021-07-30,1415934.6734218055,0.0,BULL,longbyungi
2021-08-02,1418365.7420742798,0.0,BULL,longbyungi
2021-08-03,1418482.2552665963,2.3283064365386963e-10,BULL,longbyungi
2021-08-04,1444918.1158562356,0.0,BULL,longbyungi
2021-08-05,1460671.1370783467,1460671.1370783467,BULL,longbyungi
2021-08-06,1447172.975827077,0.0,BULL,longbyungi
2021-08-09,1454315.5381994064,1454315.5381994064,BULL,longbyungi
2021-08-10,1454315.5381994064,1454315.5381994064,BULL,longbyungi
2021-08-11,1454315.5381994064,1454315.5381994064,BULL,longbyungi
2021-08-12,1454315.5381994064,1454315.5381994064,BULL,longbyungi
2021-08-13,1464617.2110690093,0.0,BULL,longbyungi
2021-08-16,1444188.5061431502,1444188.5061431502,BULL,longbyungi
2021-08-17,1444188.5061431502,1444188.5061431502,BULL,longbyungi
2021-08-18,1364122.4088834214,0.0,BULL,longbyungi
2021-08-19,1366552.7865368647,403812.20984751894,BEAR,yangbyungi
2021-08-20,1369658.8955838731,651354.6347245306,BEAR,yangbyungi
2021-08-23,1440103.115622568,0.0,NEUTRAL,longbyungi
2021-08-24,1448430.1227858153,1448430.1227858153,BULL,longbyungi
2021-08-25,1445176.1954352474,2.3283064365386963e-10,BULL,longbyungi
2021-08-26,1418226.3380841697,0.0,BULL,longbyungi
2021-08-27,1476689.4422777763,0.0,BULL,longbyungi
2021-08-30,1465906.002456442,0.0,BULL,longbyungi
2021-08-31,1465580.5995436755,1465580.5995436755,BULL,longbyungi
2021-09-01,1465580.5995436755,1465580.5995436755,BULL,longbyungi
2021-09-02,1465580.5995436755,1465580.5995436755,BULL,longbyungi
2021-09-03,1477089.856224172,0.0,BULL,longbyungi
2021-09-07,1479583.4995976193,1479583.4995976193,BULL,longbyungi
2021-09-08,1479583.4995976193,1479583.4995976193,BULL,longbyungi
2021-09-09,1477235.3379093662,0.0,BULL,longbyungi
2021-09-10,1486105.6422769036,-2.3283064365386963e-10,BULL,longbyungi
2021-09-13,1523405.88741287,1523405.88741287,BULL,longbyungi
2021-09-14,1523405.88741287,1523405.88741287,BULL,longbyungi
2021-09-15,1523405.88741287,1523405.88741287,BULL,longbyungi
2021-09-16,1541395.7006628204,0.0,BULL,longbyungi
2021-09-17,1526590.0155417998,1526590.0155417998,BULL,longbyungi
2021-09-20,1526590.0155417998,1526590.0155417998,BULL,longbyungi
2021-09-21,1526590.0155417998,1526590.0155417998,NEUTRAL,longbyungi
2021-09-22,1563592.1059927505,0.0,NEUTRAL,longbyungi
