date,strategy,leg,ticker,action,qty,price,pnl,side
2018-03-05,longbyungi,LONG,SOXL,STOP_BUY,269634.4497797836,11.27754928483486,0.0,
2018-03-06,longbyungi,LONG,SOXL,MOO_SELL,269634.4497797836,11.847406806468964,151470.86961453175,
2018-03-06,longbyungi,LONG,SOXL,STOP_BUY,265931.8739069417,12.037149042041301,0.0,
2018-03-07,longbyungi,LONG,SOXL,MOO_SELL,265931.8739069417,11.744791285037994,-79960.77775583277,
2018-03-07,longbyungi,LONG,SOXL,STOP_BUY,272792.0035073598,11.932890080931186,0.0,
2018-03-08,longbyungi,LONG,SOXL,MOO_SELL,272792.0035073598,12.327166348934176,105239.1307943943,
2018-03-09,longbyungi,LONG,SOXL,STOP_BUY,318869.5070270948,12.654577400600909,0.0,
2018-03-12,longbyungi,LONG,SOXL,MOO_SELL,318869.5070270948,13.273359733104707,194417.14733634377,
2018-03-12,longbyungi,LONG,SOXL,STOP_BUY,288555.32789449336,13.48593932883024,0.0,
2018-03-13,longbyungi,LONG,SOXL,MOO_SELL,288555.32789449336,13.658500127792358,47051.9025064786,
2018-03-13,longbyungi,LONG,SOXL,STOP,273130.2390996037,12.760684573042166,-307513.6887755855,
2018-03-20,longbyungi,LONG,SOXL,STOP_BUY,261334.1012001009,12.253790435435771,0.0,
2018-03-21,longbyungi,LONG,SOXL,MOO_SELL,261334.1012001009,12.189902099132537,-18931.9905914627,
2018-03-21,longbyungi,LONG,SOXL,STOP_BUY,262458.3115725178,12.385129570720192,0.0,
2018-03-22,longbyungi,LONG,SOXL,MOO_SELL,262458.3115725178,11.77610858821869,-162062.0800000243,
2018-03-22,longbyungi,LONG,SOXL,STOP_BUY,200931.18044766606,11.9647089466238,0.0,
2018-03-23,longbyungi,LONG,SOXL,MOO_SELL,200931.18044766606,11.279024681568146,-139409.98558459664,
2018-03-26,yangbyungi,LONG,SOXL,STOP_BUY,116072.33416849398,11.150949809532165,0.0,
2018-03-27,yangbyungi,LONG,SOXL,MOO_SELL,116072.33416849398,11.834080152511598,78358.75932342722,
2018-03-28,yangbyungi,LONG,SOXL,STOP_BUY,118129.78396513214,10.249178653678891,0.0,
2018-03-28,yangbyungi,LONG,SOXL,LOC_SELL,29532.445991283035,9.564548409938812,-20423.607435790065,loser
2018-03-29,yangbyungi,LONG,SOXL,MOO_SELL,88597.3379738491,9.783772391796113,-41854.95902621059,
2018-03-29,yangbyungi,LONG,SOXL,STOP_BUY,137604.06506222405,9.940464474399088,0.0,
2018-04-02,yangbyungi,LONG,SOXL,MOO_SELL,137604.06506222405,9.875060114383698,-9954.249668075703,
2018-04-02,yangbyungi,LONG,SOXL,STOP_BUY,115012.67876699669,10.03321421621561,0.0,
2018-04-02,yangbyungi,LONG,SOXL,LOC_SELL,28753.16969174917,9.003496373653412,-29799.229881299863,loser
2018-04-02,yangbyungi,SHORT,SOXS,STOP_BUY,0.29249598259555315,3156137.28,0.0,
2018-04-03,yangbyungi,LONG,SOXL,MOO_SELL,86259.50907524751,9.38797048330307,-56244.74928515998,
